empresa,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,Total,dominio
170e58009ebfe08f71610eb7b353,0,0,0,0,0,0,0,0,7,37,65,79,87,89,91,88,85,72,19,0,0,0,0,0,719,0
b556b6670777c288bfb984cba991,2,0,0,0,0,0,0,0,0,171,261,303,312,344,340,417,460,454,368,158,0,0,0,0,3590,0
cedd2f250c0622cc1d6537255c01,0,0,0,0,0,0,0,0,0,3,15,26,34,42,51,58,61,57,50,53,39,45,22,2,558,0
cf4bd313fdf0ba82be55cba15077,2,0,0,0,0,0,0,0,0,2,17,44,46,29,68,81,81,68,91,73,56,38,2,0,698,0
f470168325d951e910a7a6d5fe21,2,0,0,0,0,0,0,0,0,0,10,4,6,4,12,21,29,41,52,65,77,102,53,21,499,0
43e78928da332a6e24d796461823,0,0,0,0,0,0,0,0,0,0,22,30,31,68,59,77,71,49,59,92,55,41,4,0,658,0
a606471f0a503a295e2c9c5b8651,1,0,0,0,0,0,0,0,0,0,25,56,58,88,140,128,138,127,102,121,117,83,11,0,1195,0
caae3aef2f5d2d1bda46598d601b,0,0,0,0,0,0,0,0,0,19,48,59,68,87,74,104,101,86,94,84,61,14,1,0,900,0
9feadd1cdc75bb570cffdff45493,3,8,9,0,0,0,58,42,38,50,95,194,157,120,113,93,86,109,86,85,55,0,0,7,1408,0
0ec71baf0e3ce0aa8c1f08097c1d,0,0,0,0,0,0,0,0,0,16,44,55,64,45,68,62,88,72,81,62,50,43,6,2,758,0
d997bb037944090634c8f195e6e5,2,0,0,0,0,0,0,0,0,5,35,39,48,84,115,109,85,93,95,61,72,23,1,0,867,0
c17fba3b252db5bf3259bef09e6f,0,0,0,0,0,0,0,0,0,0,18,27,26,24,17,35,33,28,33,36,36,25,5,0,343,0
1c64e0b1d247dbf37ebb83def603,13,0,0,0,0,0,0,0,0,47,109,146,138,129,82,121,120,96,80,21,1,0,0,0,1103,0
ea76e84f79e19912889e69fe1823,0,0,0,0,0,0,0,0,6,6,18,38,35,48,64,86,90,77,73,77,88,78,32,6,822,0
e2a03f0a7b6c64b71a5ed52cb728,0,0,0,0,0,0,0,0,0,0,18,40,54,84,131,100,110,91,95,91,93,82,31,3,1023,0
1dfd9e941508c21a951275348d81,0,0,0,0,0,0,0,0,2,40,68,66,50,70,62,51,63,59,53,61,30,1,0,0,676,0
01a8b1e3503b9f151d80e8e836d3,1,0,0,0,0,0,0,0,0,2,22,69,78,92,110,130,128,97,84,98,111,57,8,1,1088,0
61d783286f9d0d3464326e8f5250,1,0,0,0,0,0,0,0,0,8,47,70,102,96,89,88,129,124,94,79,63,34,15,0,1039,0
52cac4d92a925a53a6112ec607fb,0,0,0,0,0,0,0,0,0,45,49,64,57,40,41,66,38,42,36,34,37,7,3,1,560,0
8d9e27230ffd64ab6fff785be060,0,0,0,0,0,0,0,0,0,17,48,39,40,60,59,54,55,64,55,37,35,3,0,0,566,0
22c400fa31125072c3b0ebf6d36d,14,0,0,0,0,0,0,0,12,276,478,516,423,353,366,384,475,446,406,56,1,0,0,0,4206,0
1e4b98f66ab27ad6fe99ff3023e9,0,0,0,0,0,0,0,0,1,7,19,79,93,164,160,155,171,154,180,142,112,41,4,0,1482,0
c02aad2388105abca9e02b1c95e1,1,0,0,0,0,0,0,0,16,69,105,108,146,85,85,81,111,146,107,42,11,0,0,0,1113,0
c794a86007fa1cf06d3547685fd4,2,0,0,0,0,0,0,0,0,0,21,38,69,157,119,107,97,85,73,69,76,60,6,0,979,0
485eea2c160fde4b1dc295075ae0,2,0,0,0,0,0,0,0,0,0,13,51,64,74,92,111,112,111,94,108,80,68,11,3,994,0
c3c21ff64c8ae7f7596357bfc161,148,0,0,0,0,0,0,0,22,90,140,266,227,192,128,121,237,197,156,95,4,0,0,0,2023,0
be71adf4b8d6a6773f40d2d075da,1,0,0,0,0,0,0,0,9,11,16,28,53,36,21,27,26,18,26,12,1,0,0,0,285,0
192088da57fb3e8e0de070e77a96,0,0,0,0,0,0,0,0,0,0,8,43,42,46,57,74,67,76,85,63,64,55,42,9,731,0
7f3e61d4d648fc97c968584b0d02,0,0,0,0,0,0,0,0,6,21,36,30,35,34,29,31,45,22,20,5,0,0,0,0,314,0
fdd9b0ee89cf20ed1d80bac12501,1,0,0,0,0,0,0,2,51,104,109,72,76,91,149,139,161,94,59,14,13,3,0,0,1138,0
2a2ab4530c94d31e72b843b7b811,0,0,0,0,0,0,0,0,0,0,36,39,104,171,126,126,75,84,124,84,56,47,3,0,1075,0
cdd8a570268630a3d4167ccc9235,2,0,0,0,0,0,0,0,0,0,10,15,19,35,29,46,35,43,57,50,58,51,29,13,492,0
dd3ab6ed502093547cd0a1dba862,0,0,0,0,0,0,0,0,0,7,61,84,71,60,86,93,84,103,95,72,43,9,2,0,870,0
ce26cefcc35f01251ab8a9403d6e,0,0,0,0,0,0,0,0,0,0,18,50,147,131,79,144,167,127,159,145,169,194,62,0,1592,0
a35ed2fe33a58ed9183281831b47,0,0,0,0,0,0,0,0,0,0,9,25,19,13,19,22,46,35,29,28,24,19,6,0,294,0
19bd1637ee5b4f77081a44038c14,3,0,0,0,0,0,0,0,0,0,24,52,40,53,64,77,79,93,69,80,53,41,22,0,750,0
a5c157b43fe56d8f7503c93f9850,1,0,0,0,0,0,0,0,0,3,4,12,22,22,30,52,48,45,71,69,58,54,33,12,536,0
0bcfeca44e59a7d94e98ed025df1,0,0,0,0,0,0,0,0,0,0,20,71,60,80,122,130,159,122,116,114,114,91,9,0,1208,0
81d93772bde05d0c656c51db574d,2,0,0,0,0,0,0,0,0,0,68,312,142,272,247,448,372,244,167,254,50,137,7,0,2722,0
1455a4d78025a2249d698cb505ef,0,0,0,0,0,0,0,12,52,62,53,86,222,287,152,111,85,91,70,3,0,0,0,0,1286,0
e657d75d21e7bc6f9744e2ff801a,1,0,0,0,0,0,0,0,0,17,38,60,44,53,55,61,71,88,70,36,10,0,0,0,604,0
9085eca57c839cf2d398c3fb7bf2,0,0,0,0,0,0,0,0,17,79,105,98,117,120,115,109,154,108,73,22,0,0,0,0,1117,0
650fa01072ebd02325b81a390076,0,0,0,0,0,0,0,0,0,3,32,59,64,71,85,95,100,92,88,59,73,73,6,0,900,0
46098f0666d7c9ce131997264cd0,0,0,0,0,0,0,0,0,0,0,18,43,56,74,96,141,114,84,90,97,100,70,5,0,988,0
4a67e6d25f1257c5b4f6fc9298e9,1,0,0,0,0,0,0,0,0,0,15,17,18,21,28,35,25,40,29,40,29,12,2,1,313,0
e7dd05dedafc563ad1939c5c1c58,0,0,0,0,0,0,0,0,0,1,102,217,241,205,195,191,210,185,163,66,0,0,0,0,1776,0
07c257ca99c93176da6182e21ff7,33,0,0,0,0,0,0,0,0,20,64,75,67,74,66,82,88,99,76,24,4,0,0,0,772,0
932db90e239333f5fad7539cbea9,5,0,0,0,0,0,0,0,0,0,12,66,69,80,71,113,90,103,77,96,80,59,16,1,938,0
4aa6e9901f056cb1212c7353d9b3,0,0,0,0,0,0,0,0,0,0,79,156,160,122,143,206,135,185,662,206,84,60,11,0,2209,0
d5935935abf9c5ec26fb31f62759,0,0,0,0,0,0,0,0,0,52,87,105,129,108,93,84,93,120,100,12,0,0,0,0,983,0
049dc6cc261ed52305fa637d4f5a,0,0,0,0,0,0,0,0,0,9,31,72,64,121,96,89,109,102,78,86,70,56,20,2,1005,0
1917491c771aae961176825728b0,0,0,0,0,0,0,0,0,0,2,7,29,18,22,40,39,47,47,37,45,31,27,10,2,403,0
5fc389cbc094844fab81e5a49115,0,0,0,0,0,0,0,0,0,13,41,51,66,68,66,52,69,54,32,46,15,0,0,0,573,0
dc278644c6bb1dcaa074c1cbf6ee,10,1,1,1,0,0,0,0,0,5,25,27,42,64,93,103,92,98,101,123,121,134,50,17,1108,0
22e748e247a2a7c6abf31aac4a70,1,0,0,0,0,0,0,0,19,52,74,80,73,99,102,110,126,94,95,90,58,12,5,0,1090,0
520c7f366768f88f3bf21c544cee,1,0,0,0,0,0,0,0,0,8,30,79,83,101,129,112,137,102,108,85,79,26,0,0,1080,0
79b2abaffbe36e6299a9cfbef3bb,0,0,0,0,0,0,0,0,0,1,36,153,79,81,91,166,169,176,115,71,82,45,13,1,1279,0
0105cf9d4c59d77432783092d7a6,1,0,0,0,0,0,0,0,1,415,919,1206,796,715,695,789,721,700,598,457,13,0,0,0,8026,0
9ebc4d432929dd06f3b187751758,2,0,0,0,0,0,0,1,3,26,54,56,104,145,158,122,161,121,149,100,67,53,22,3,1347,0
4e13510588350ebc2035a202b0d5,0,0,0,0,0,0,0,0,0,0,38,63,86,93,126,105,117,121,114,99,87,69,2,0,1120,0
2bf0a81259902ee1dbfaca893f14,0,0,0,0,0,0,0,0,0,1,41,73,53,47,75,81,99,81,66,67,70,55,19,7,835,0
ed3797cf1e709c8bbfddc2494ba0,0,0,0,0,0,0,0,0,8,46,69,116,110,89,60,78,83,66,56,10,2,0,0,0,793,0
8c7456f1520d2bdfff3defa76fc9,0,0,0,0,0,0,0,2,45,73,97,92,75,94,76,70,70,49,36,32,29,5,1,0,846,0
8a3112f0653f167837b0d80d4214,0,0,0,0,0,0,0,0,44,146,210,192,224,250,217,234,270,272,206,169,96,3,0,0,2533,0
382e2d48c17e5a9e18b51eab08d8,1,0,0,0,0,0,0,0,3,19,47,97,76,70,71,116,103,95,84,47,49,8,0,0,886,0
091e4a9d82cf40d2c4bb4eec125b,0,1,2,0,1,1,4,0,0,0,14,46,61,49,72,67,74,64,65,61,62,41,12,1,698,0
a5ead8e838ebda4d81b8b158e8d9,3,0,0,0,0,0,0,1,46,136,163,142,145,138,131,120,138,130,19,0,0,0,0,0,1312,0
48d37b4f3f63202f960d32d08035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4,0
82d4a74a8a42d4d868ee97d61723,3,0,0,0,0,0,0,0,0,25,66,81,105,94,138,134,142,138,148,109,123,70,13,3,1392,0
ad61e61a3ec12b0cc58b19f9c7d7,0,0,0,0,0,0,0,1,0,14,34,52,52,47,94,82,80,74,75,58,73,45,3,0,784,0
1a6f1360ab968e5c1e0717a3b8b0,0,0,0,0,0,0,0,0,0,0,14,47,43,67,86,86,82,84,70,79,67,47,20,2,794,0
5686a10ad17013940929cac2c9f4,0,0,0,0,0,0,0,0,0,18,39,51,68,50,34,29,31,39,42,7,0,0,0,0,408,0
1a9474cc08af76261a3cc3b02d83,0,0,0,0,0,0,0,0,0,0,0,24,12,23,26,34,53,49,36,38,48,40,15,0,398,0
31bd512ab9b753199d430364be02,0,0,0,0,0,0,0,0,0,0,6,26,23,30,40,49,49,40,48,39,24,19,3,0,396,0
710a01b9df4f0652e10fc03cf05d,0,0,0,0,0,0,0,0,0,3,35,61,70,66,75,94,92,113,114,103,77,32,3,0,938,0
78c8022b8f1982e2a4e574c48368,0,0,0,0,0,0,0,0,0,18,52,101,108,125,136,176,141,152,152,116,56,26,0,0,1359,0
fc78025d9a8878d7293f3b664a7a,1,1,0,0,0,0,0,0,0,4,2,8,14,14,29,45,39,42,42,63,58,57,40,10,469,0
580e944e22e6aa7c39b6ae40f989,0,0,0,0,0,0,0,0,0,20,36,69,139,113,130,146,116,128,93,82,70,28,1,0,1171,0
71eb1ce071296e1007bf1f462fb3,0,0,0,0,0,0,0,0,0,0,13,32,26,31,41,50,52,62,33,29,20,27,0,0,416,0
617bb34dfbd6328a7ce5928aa25d,0,0,0,0,0,0,0,0,0,4,20,36,54,87,87,93,94,102,79,70,71,32,1,0,830,0
f53fd2f7a8dfee6051a8fec667a1,0,0,0,0,0,0,0,0,0,0,24,50,155,183,170,118,124,164,160,157,114,75,5,0,1499,0
756f963e5df98edfb000a700a5c7,0,0,0,0,0,0,0,0,0,0,5,12,11,19,15,18,23,14,18,16,21,9,0,0,181,0
a3c7fe574886d13e81bad0bf4c87,0,0,0,0,0,0,0,0,0,43,90,98,69,60,58,73,79,86,88,50,36,3,0,0,833,0
f22149773276046f07bb650987b5,1,0,0,0,0,0,0,0,70,170,358,389,387,330,329,350,339,391,321,262,72,0,0,0,3769,0
211b0d0127877a9f5ccb29d86fff,0,0,0,0,0,0,0,0,0,1,19,37,45,83,94,111,95,107,105,98,72,76,20,0,963,0
5da612abd75610ee2323d51ad21c,2,0,0,0,0,0,0,1,34,204,244,242,239,228,199,200,165,122,123,12,0,0,0,0,2015,0
b17c5e3a5886d1a481ce17f94a94,0,0,0,0,0,0,0,0,0,7,26,49,44,70,112,101,74,133,159,58,14,16,31,0,894,0
51fd6b7486072854310f0e89da28,1,0,0,0,0,0,0,0,0,6,110,130,93,78,97,103,107,109,58,50,40,27,0,0,1009,0
3d268143f7718ae083fc1c2a5cd6,0,0,0,0,0,0,0,0,0,0,35,63,74,61,79,80,91,89,80,94,66,38,3,2,855,0
a8154601f35e2980e43dfe30aee7,0,0,0,0,0,0,0,0,0,64,89,92,78,99,71,68,96,71,66,9,0,0,0,0,803,0
40a218ad35481427b5fcc83f85c7,4,0,0,0,0,0,0,1,22,57,134,126,121,94,156,144,116,97,72,17,5,0,0,0,1166,0
9076ea9556abef1d07ae35ee2f6d,2,3,13,2,0,0,185,86,93,111,223,322,370,281,260,228,142,111,210,163,0,0,0,0,2805,0
f84dd9afa1174305296ce8aa96c5,0,0,0,0,0,0,0,0,0,3,21,28,38,41,75,69,87,70,53,78,68,41,3,0,675,0
49a0b905448ab5cf5d2a47fd926d,0,0,0,0,0,0,0,1,29,58,100,43,77,68,57,59,96,125,8,0,0,0,0,0,721,0
e92e85f1e5ac80882ac09c7d33f4,0,0,0,0,0,0,0,0,0,0,30,47,32,52,79,86,100,103,105,95,80,60,10,1,880,0
bcd5df6c16b6756dd28ac36aa355,0,0,0,0,0,0,0,0,27,83,144,165,123,143,113,164,108,112,59,7,0,0,0,0,1248,0
570feaa466b92eb489bc4d58be5d,0,0,0,0,0,0,0,0,0,0,18,38,53,68,61,65,65,77,55,54,49,44,10,0,657,0
9ba29c1c44e6576956d1c9891afa,1,0,0,0,0,0,0,0,1,1,21,70,66,83,100,103,111,103,111,96,70,37,1,0,975,0
36ecf09feb40a5eb2cd47eed59bd,0,0,0,0,0,0,0,0,17,50,54,63,64,77,61,47,77,78,78,72,26,2,0,0,766,0
dabef3b0f65d1d87c51bd387aa99,0,0,0,0,0,0,0,0,0,2,38,41,48,47,67,71,49,65,72,63,36,24,3,0,626,0
89c5d26e96f39fc2530f6301717d,7,0,0,0,0,0,0,0,0,1,9,25,28,60,225,49,66,54,75,61,52,42,26,9,789,0
ab70106de9ee52983b04373ca279,1,0,0,0,0,0,0,0,29,41,72,108,78,119,95,113,105,115,91,46,30,0,0,0,1043,0
a244b46a529c1a10c95738176190,0,0,0,0,0,0,0,0,0,0,4,15,16,23,29,39,33,35,22,20,21,19,4,0,280,0
bbb2c3e20f36ecc714b31626ed24,0,0,0,0,0,0,0,0,0,0,5,9,13,24,27,49,47,68,44,29,56,44,11,5,431,0
4d87590c521c24ad89af472ebd39,0,0,0,0,0,0,0,0,6,21,38,58,69,48,27,34,38,31,26,1,0,0,0,0,397,0
c2fec91ec3f6faee830c7ee7480c,0,0,0,0,0,0,0,0,0,0,22,25,38,55,63,61,72,67,74,48,47,28,12,0,612,0
02ef567b43724d42c7019bef3de8,1,0,0,0,0,0,0,0,0,11,33,32,38,47,46,84,81,67,67,57,38,11,0,0,613,0
63944bd69c442658ab1ccd42af08,2,0,0,0,0,0,0,0,35,108,220,241,310,208,247,215,258,221,166,40,1,0,0,0,2272,0
ac0a2a902375a1662aa786df883d,0,0,0,0,0,0,0,0,0,21,59,84,92,122,100,127,99,112,95,125,84,55,14,2,1191,0
b3bb3b5beddab6033cbfeb7d7d0e,0,0,0,0,0,0,0,0,0,34,97,115,93,72,73,87,89,62,23,31,31,37,3,0,847,0
da17e66c41f419d2a57252593b54,0,0,0,0,0,0,0,0,6,101,123,181,167,168,153,135,169,179,133,70,3,0,0,0,1588,0
4a0f9fee26c1a93e2f181cacf8d1,0,0,0,0,0,0,0,0,0,0,19,32,77,61,100,89,103,90,92,83,57,55,6,1,865,0
58cb6eda4ad707086ad1d9bed6d4,0,0,0,0,0,0,0,0,0,10,35,33,74,53,77,74,80,78,74,46,34,19,0,0,687,0
7ec806ad7032bc7050d0e1614026,6,0,0,0,0,0,0,0,0,7,29,47,69,57,79,99,74,81,70,62,52,21,7,0,760,0
503aa636f60de5c3c897abbd1da4,0,0,0,0,0,0,0,0,0,0,23,76,67,85,101,123,134,129,147,128,109,85,31,1,1239,0
6117d12a64cba0e1c8b51d4528c9,2,0,0,0,0,0,0,0,0,2,31,79,89,83,104,131,119,102,104,86,51,55,3,0,1041,0
14f6d9f5a4af742e35a2dde3eb19,0,0,0,0,0,0,0,0,0,0,55,80,102,94,108,143,151,139,113,120,89,44,9,0,1247,0
1f87fa2838f2d06068382fe1c3f8,0,0,0,0,0,0,0,0,0,11,59,142,180,144,130,157,136,130,109,103,31,16,8,1,1357,0
c148aa4de0110acb2f3029fc626e,0,0,0,0,0,0,0,0,0,1,10,11,30,27,37,37,46,51,63,60,69,37,4,0,483,0
6a5cea6f3ce9f580dbbdf229745a,0,0,0,0,0,0,0,0,0,0,39,66,146,90,124,180,165,142,187,149,132,90,30,5,1545,0
c7ce25cac712f38d2392c6586621,0,0,0,0,0,0,0,0,57,130,122,108,202,381,318,234,195,122,128,28,0,0,0,0,2025,0
0a5dd7e83506b4a0202ab77ebc6c,0,0,0,0,0,0,0,0,0,0,8,18,24,17,35,39,44,33,40,24,42,46,14,0,384,0
b75d2d9770ba94cf9a6b837761b2,0,0,0,0,0,0,0,2,22,19,44,55,72,65,74,115,100,146,165,165,136,81,16,0,1277,0
b54b92ad3d8efdcdb74f857ae900,1,0,0,0,0,0,0,0,0,12,70,110,111,124,153,146,154,144,198,129,123,98,30,10,1613,0
d66560c3b965c33b333ad2b3fc0b,0,0,0,0,0,0,0,0,0,0,5,19,41,49,73,74,82,86,86,95,83,70,35,9,807,0
f488b6ccdafba29bb3671efd5cde,0,0,0,0,0,0,0,0,0,2,16,13,15,4,13,14,8,11,9,5,0,0,0,0,110,0
1003c1fd40f3ce0f8a44332a4ec2,0,0,0,0,0,0,0,0,1,15,37,35,64,85,52,71,68,80,60,54,42,24,0,0,688,0
efaa014875fa711bfdb1e6a4235d,1,0,0,0,0,0,0,0,0,4,52,90,70,87,149,186,174,169,139,125,110,109,17,5,1487,0
37c2373650e58926d0ffefcd73a7,3,0,0,0,0,0,0,0,36,141,126,196,73,124,97,112,142,79,19,2,0,0,0,0,1150,0
183db558758e34c280be5bc1e767,0,0,0,0,0,0,0,0,0,15,41,58,73,61,55,77,73,64,76,42,8,2,0,0,645,0
205794e470b5451eb405525ce173,0,0,0,0,0,0,0,0,0,0,26,44,66,53,72,87,73,70,112,64,59,38,3,1,768,0
b3e5b04a1ced6f89e240b24c0143,0,0,0,0,0,0,0,0,0,0,16,26,41,55,56,63,69,51,51,55,38,29,5,0,555,0
781cef7722392545e2b3632cce37,0,0,0,0,0,0,0,0,1,30,67,79,92,119,133,156,178,156,147,124,127,79,27,1,1516,0
8cf6e2aecfbdccf78cbdb5c9b5a0,0,0,0,0,0,0,0,0,0,14,15,23,36,27,41,55,40,51,42,53,30,16,0,0,443,0
932395020f1d3bee98f89234dbf2,3,0,0,0,0,0,0,1,3,4,27,70,82,81,111,126,116,93,101,90,87,56,14,0,1065,0
b8a96490fa7015f0961afdf88c96,1,0,0,0,0,0,0,0,0,125,196,229,291,251,273,243,281,269,205,36,4,0,0,0,2404,0
53d3bea714020701c48eea6567f1,0,0,0,0,0,0,0,0,1,51,95,100,168,216,208,212,210,211,192,167,141,89,14,8,2083,0
bd2922c9c8fa46252522e8a7395f,0,0,0,0,0,0,0,0,0,0,16,15,32,23,41,33,52,37,42,38,38,27,17,0,411,0
cb9b4caa38903c3b1aa28337fe86,0,0,0,0,0,0,0,0,0,6,25,25,24,19,20,25,16,21,3,0,0,0,0,0,184,0
ad3299cd18b8a830daf62c997a53,0,0,0,0,0,0,0,0,0,31,59,82,75,76,96,57,87,91,76,32,6,2,0,0,770,0
cafb5422f6b26c6b7de41d876a28,1,0,0,0,0,0,0,0,0,0,18,52,52,64,74,90,116,104,71,66,66,53,8,0,835,0
c4ccf730ec18055eefc2c4e00e41,0,0,0,0,0,0,0,0,27,98,134,108,134,149,125,144,107,118,83,8,0,0,0,0,1235,0
740e48b28cf3d26d9e45c055d511,0,0,0,0,0,0,0,0,0,22,30,62,93,94,70,85,58,53,53,56,52,12,0,0,740,0
1dcc4997ba5d4f628a2606bb17eb,1,0,0,0,0,0,0,0,28,68,118,85,79,103,109,123,110,187,59,0,3,0,0,0,1073,0
7e8842b9b23786de62214943daf7,0,0,0,0,0,0,0,0,0,0,29,60,90,64,102,128,123,126,80,103,103,80,32,0,1120,0
53f8534d003e3e123592a9130a46,0,0,0,0,0,0,0,0,9,40,70,131,105,86,79,80,86,75,68,54,13,0,0,0,896,0
d74eb31a41b30d1753aa52a0bcba,0,0,0,0,0,0,0,0,0,0,11,49,73,80,102,131,127,123,117,113,97,96,28,4,1151,0
afc552d0ca61aa4c3409cedd3388,6,0,0,0,0,0,0,0,0,3,21,49,42,52,71,60,75,56,103,77,70,62,37,14,798,0
b4ee2428ce319982d61c6d6e71da,0,0,0,0,0,0,0,0,0,0,6,26,28,48,50,62,64,60,79,66,47,50,11,3,600,0
4e28d5cf03c1c64a4751af34536c,0,0,0,0,0,0,0,0,0,0,20,43,30,42,67,72,63,46,56,62,37,32,5,0,575,0
c046d0e692ff8e82c3ede6594d42,1,0,0,0,0,0,0,0,2,29,69,90,62,81,101,100,95,73,56,30,8,0,0,0,797,0
af4f192bd6d70b98ac00f5cb4d5b,0,0,0,0,0,0,0,0,0,26,44,38,47,36,49,46,51,44,46,26,1,1,0,0,455,0
28808b43244e2028ae73fba3ff05,4,0,0,0,0,0,0,0,0,3,6,15,23,29,60,57,60,42,62,50,46,44,31,8,540,0
fd52ac340edc2a87f82010da9493,2,0,0,0,0,0,0,0,0,0,5,20,25,38,36,31,73,69,91,67,66,52,35,7,617,0
303d4516952536dea6f3d544339e,2,0,0,0,0,0,0,0,0,15,28,18,30,35,47,54,52,52,56,40,35,15,0,0,479,0
4bef8fc43ae1ac12cfb1d0429eaf,0,0,0,0,0,0,0,0,0,4,26,47,51,37,62,68,61,66,73,78,57,43,8,0,681,0
428ebdce86f080300ff123f415b0,0,0,0,0,0,0,0,0,0,0,12,43,65,64,89,101,125,111,167,108,117,94,47,15,1158,0
7657d52eef7d75fff2420d1cebf9,0,0,0,0,0,0,0,0,30,59,162,169,168,181,116,114,115,118,69,30,0,0,0,0,1331,0
1583f17deda70f6d242434b843f5,0,0,0,0,0,0,0,0,0,0,13,10,13,19,22,32,49,46,49,60,57,60,20,11,461,0
d9665a3f82f5a9c55dc1efadf89e,0,0,0,0,0,0,0,0,0,11,66,97,128,168,175,187,166,157,154,166,148,99,37,3,1762,0
906932b4604d95bcedba15dfa4c8,3,0,0,0,0,0,0,0,1,4,22,28,26,30,17,34,23,37,18,10,1,0,0,0,254,0
c78a2489dd9986872d066e41167e,2,0,0,0,0,0,0,0,1,27,30,35,40,34,34,37,29,18,15,15,1,0,0,0,318,0
35ce5edf5653f2cdb40109e908c5,1,0,0,0,0,0,0,0,0,0,17,27,60,75,46,90,75,89,77,89,59,37,8,0,750,0
e41b0a55931375500c9312dbc332,1,0,0,0,0,0,0,1,0,0,2,13,16,24,26,61,61,73,64,71,56,76,74,23,642,0
57660d2375f70d27ca04eb6fbdfd,3,0,0,0,0,0,0,0,1,38,56,62,76,86,112,120,122,109,128,93,58,19,1,0,1084,0
d746fef8481b3fa77af9ebf60078,0,0,0,0,0,0,0,0,0,15,32,63,59,69,75,93,63,64,56,72,61,56,8,0,786,0
06bbb1093dd7f51f403cbffbc954,0,0,0,0,0,0,0,0,0,38,61,67,63,71,48,56,71,82,66,56,27,2,0,0,708,0
bbbe6e62a4e3773402e690f6cfa7,0,0,0,0,0,0,0,0,0,39,88,67,65,69,56,68,74,45,53,2,0,0,0,0,626,0
836da5d608f3295792b0720feef4,0,1,2,0,0,0,0,0,7,0,19,32,40,48,48,64,70,61,69,66,48,50,12,4,641,0
8f5f2a9b69e919162bac1b8bdbc8,1,0,0,0,0,0,0,16,50,104,102,108,61,69,120,64,54,71,58,31,5,7,8,3,932,0
e3d8ea59ba8ee4cace957fd6d7af,0,0,0,0,0,0,0,0,0,0,19,56,75,99,116,113,143,134,106,115,103,72,26,4,1181,0
89f94864b6f15947a9287772021d,0,0,0,0,0,0,0,0,0,5,31,66,63,104,100,97,120,118,108,92,80,71,34,8,1097,0
52dae1bc903c5d76d0f9947d6535,0,0,0,0,0,0,0,0,0,2,70,181,119,173,181,335,309,486,424,235,191,130,39,0,2875,0
b43bba2c8c6e48ca53a397eadec7,1,0,0,0,0,0,0,0,0,6,24,27,35,38,40,40,43,50,44,37,29,29,7,3,453,0
2d0a995d0c552adc1be1d720221a,0,0,0,0,0,0,0,0,0,0,9,23,36,62,68,67,82,91,116,97,82,87,42,7,869,0
3915b033390262d46fa9ec6d7891,0,0,0,0,0,0,0,0,25,100,192,146,185,162,174,163,162,137,111,17,0,0,0,0,1574,0
bf7e407765497ef56b3ba91094b4,0,0,0,0,0,0,0,0,18,27,19,27,48,48,39,56,61,75,81,59,36,20,1,0,615,0
4440b4a1772061f5e440605886cf,0,0,0,0,0,0,0,42,170,112,69,48,6,43,51,75,73,12,7,1,0,0,0,0,709,0
34480c5bdfd4b738241c0274e525,0,0,0,0,0,0,0,2,0,15,35,46,73,68,55,84,74,77,77,63,58,46,13,0,786,0
686bf4d955913122de9a4c64576d,2,0,0,0,0,0,0,0,0,9,41,59,73,92,101,87,83,71,63,35,50,13,0,0,779,0
e0bc9b15bd167d7ea9a3d69e7872,0,0,0,0,0,0,0,0,0,0,39,61,76,76,92,77,92,89,94,67,56,57,0,0,876,0
811958d9299b92980176524cc5a8,0,0,0,0,0,0,0,0,0,0,86,137,115,83,109,134,124,104,70,70,41,40,5,0,1118,0
819926c79b15dca4ad99393bfde8,0,0,0,0,0,0,0,0,1,29,65,108,147,177,190,193,171,178,126,113,150,49,2,0,1699,0
af5a7e3f0328486cd7e71ce8b3e7,0,0,0,0,0,0,0,0,0,1,5,15,24,29,36,55,43,44,40,47,42,47,9,4,441,0
65a0abd09c151ac09614382ffbe1,0,0,0,0,0,0,0,0,0,13,29,41,44,40,58,40,64,77,48,39,31,13,5,0,542,0
6bc27b1128de0773d8c191332e9d,1,0,0,0,0,0,0,0,1,3,5,19,19,27,36,41,44,52,31,36,46,47,14,9,431,0
b374535968749940b51fe4d2b206,0,0,0,0,0,0,0,0,0,0,16,38,53,70,63,78,72,90,64,73,71,45,9,0,742,0
0cd5a665e6a5aa332ba90470a62e,25,1,6,1,1,1,7,4,24,61,105,81,76,65,32,39,66,40,12,4,5,2,11,5,674,0
11f283641aeac738b405a4d2759f,0,0,0,0,0,0,0,0,19,78,92,98,119,127,116,129,107,103,78,21,0,0,0,0,1087,0
af457bd8ba9f71a1dfb6da2ce1a1,5,0,0,0,0,0,0,0,19,71,83,112,103,133,104,99,84,105,90,73,28,0,0,0,1109,0
6f2bd26b153c46d92f9f338a26ad,0,0,0,0,0,0,0,0,0,0,39,67,87,82,86,88,70,101,82,58,70,45,5,0,880,0
732499e8e0f822b323aece6a1b9b,0,0,0,0,0,0,0,0,0,10,7,28,23,31,41,46,42,54,54,69,69,64,43,10,591,0
3283f526999913536a385f525120,0,0,0,0,0,0,0,0,0,0,14,33,28,53,78,94,76,117,86,92,111,92,69,10,953,0
