encrypted_cnpj;encrypted_cnpj_prefix;encrypted_5_zipcode;encrypted_domain;cnae_code;cnae_desc;cheque;crediario;credito;debito;deposito;dinheiro;transferencia;prod_variety;day_mean;best_hour;best_hour_mean;interval_0h_4h;interval_4h_8h;interval_8h_12h;interval_12h_16h;interval_16h_20h;interval_20h_24h
ddda0b400bfecc0bc3db8b844e2e;3,96236E+63;3,93231E+63;3,13035E+63;9602502;Atividades de estética e outros serviços de cuidados com a beleza;0;;0;0;0;0;0;4;1;16:00 - 17:00;1;;;1;1;1;
dddad1feef10142182bba511292c;3,33764E+63;6,43339E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,276018809;0,723981191;0;0;0;227;19,20879121; 0:00 -  1:00;19,20879121;19,20879121;;;;;
de3572a52eca42ea37d809c8b7c1;3,23437E+63;6,23833E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;354;6,5;13:00 - 14:00;2,172413793;;;1,347826087;3,329268293;2,540540541;1,70212766
de4d67afc54d2b89db0887096e7f;3,86632E+63;6,23733E+63;6,13965E+63;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;0,005692343;0;0,34829826;0,645985547;2,38506E-05;0;0;311;44,05434783;18:00 - 19:00;3,811764706;1,942857143;4,310344828;11,24175824;10,63043478;12,57142857;5,406976744
de64e4d2bd07878c91940abdc693;3,16665E+63;6,66165E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,016736402;0;0,041841004;0,941422594;0;0;0;232;7,206521739;21:00 - 22:00;1,489361702;;1,2;2;2,285714286;2,558441558;2,112676056
de6f37b92ce3ef704a5a4a2a7d56;3,53238E+63;3,63231E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;;0;;;0;;0;51;6,915492958; 0:00 -  1:00;6,915492958;6,915492958;;;;;
de7cae9e969a3fe72d6a9dfdb2dd;6,46236E+63;3,23066E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,493174061;0,506825939;0;0;0;205;10,75555556; 0:00 -  1:00;10,75555556;10,75555556;;;;;
de8a38260d1d1af632168cf7cb76;3,86163E+63;3,26332E+63;3,13234E+63;4721104;Comércio varejista de doces, balas, bombons e semelhantes;;0;;;0;;0;80;7,028169014; 0:00 -  1:00;7,028169014;7,028169014;;;;;
df2521b183ca0b7c32fc57676d4e;6,26331E+63;3,16436E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;;0;;;0;;0;44;3,571428571; 0:00 -  1:00;3,571428571;3,571428571;;;;;
df2f885519054cdf509e3ef274f4;3,96139E+63;6,36567E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;158;10,0326087;18:00 - 19:00;1,472222222;1,676923077;1,838709677;2,253521127;2,662337662;2,386666667;2,166666667
df31b9b7fc3bb9fe87db0d8f3d49;3,63237E+63;3,06538E+63;3,13234E+63;5611201;Restaurantes e similares;;0;;;0;;0;0;;;;;;;;;
df442dc28c26aa6aeed5313f0661;3,46337E+63;3,06136E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0,315595579;0,535407286;0;0,148997135;0;220;11,95555556; 0:00 -  1:00;11,95555556;11,95555556;;;;;
df4b1e0c74356c714931dcf9230b;6,16534E+63;3,26162E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,368456602;0,631543398;0;0;0;184;5,764044944; 0:00 -  1:00;5,764044944;5,764044944;;;;;
df5b5fea7deee7be930885e96e2c;6,13234E+63;3,86239E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0,433566434;0,258741259;0;0,307692308;0;26;4,641975309; 0:00 -  1:00;4,641975309;4,641975309;;;;;
df7bab3cd3b17f9caced08ea88a0;3,86237E+63;6,63262E+63;3,13234E+63;1091102;Fabricação de produtos de padaria e confeitaria com predominância de produção própria;0;0;0,194291987;0,594950604;0;0,210757409;0;82;5,577777778; 0:00 -  1:00;5,577777778;5,577777778;;;;;
df8cd6a52125ae55bbb8b66157b0;6,53037E+63;6,13637E+63;3,13035E+63;9602502;Atividades de estética e outros serviços de cuidados com a beleza;0;;0;0;0;0;0;0;;;;;;;;;
df9283edeaee3b63fd189eb91d28;6,56466E+63;3,73537E+63;3,13035E+63;4729601;Tabacaria;0;;0;0;0;0;0;18;1,3;20:00 - 21:00;1;;;1;1,083333333;1,05;1
dfa3045127030bcd3d25ec7f3b96;3,13863E+63;6,63761E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,467171925;0,532828075;0;0;0;256;23,2967033; 0:00 -  1:00;23,2967033;23,2967033;;;;;
dfc8e4681c9d492cef3230d4ea17;6,46365E+63;;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,059035277;0;0,383009359;0,557955364;0;0;0;249;12,09782609;20:00 - 21:00;1,862068966;1,142857143;1,297297297;2,452054795;3,130952381;4,113636364;3,011904762
dfeedb2ee83e40f0e636bad42ce7;3,53337E+63;6,56565E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;159;2,759493671;12:00 - 13:00;1,428571429;;;1;1,673469388;1,491803279;1,260869565
dff042e55c8b51f45df60e34de8c;3,26632E+63;3,66235E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,023048869;0,020568928;0;0,956382203;0;78;17,11956522;19:00 - 20:00;1,939393939;1,555555556;1,489795918;2,976470588;4,26744186;4,965116279;4,215909091
e0227e9f91b7322ba6430f650740;6,23261E+63;3,7353E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,68296796;0,31703204;0;0;0;167;12,72826087;12:00 - 13:00;2;;1,43902439;3,058823529;3,555555556;3,775280899;2,419753086
e033fe263502e67fd2d81f11dfb3;3,53466E+63;3,73832E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,469766029;0,41719842;0;0,113035552;0;193;7,166666667; 0:00 -  1:00;7,166666667;7,166666667;;;;;
e048be3df6eb416d981a4a1ec60d;3,03135E+63;3,06363E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;532;8,033707865;22:00 - 23:00;1,833333333;1;;1,913043478;3,365853659;3,444444444;2,081632653
e05adb8e08f2551bf7147cf16c44;3,46466E+63;3,56539E+63;3,13035E+63;4742300;Comércio varejista de material elétrico;0;;0;0;0;0;0;0;;;;;;;;;
e0bc9b15bd167d7ea9a3d69e7872;3,93563E+63;3,53132E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;657;9,842696629;21:00 - 22:00;2,192307692;;;1,886792453;3,86746988;3,931034483;2,568181818
e0f91a4b63be420d3043bb8ac3ba;3,13464E+63;3,33635E+63;3,13035E+63;4713002;Lojas de variedades, exceto lojas de departamentos ou magazines;0;;0;0;0;0;0;786;18,43333333;15:00 - 16:00;2,306666667;1;;2,647887324;6,534090909;7,157303371;3,294871795
e105df7c4de137cc76d0d53e986c;3,03632E+63;3,53462E+63;3,13035E+63;4742300;Comércio varejista de material elétrico;0;1;0;0;0;0;0;169;5,985507246;16:00 - 17:00;4,315789474;;;2,596491228;2,711538462;4,428571429;
e1306fdad551fea136aaaa865c3f;3,13037E+63;3,23439E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,001048218;0;0,023759609;0,047169811;0;0,928022362;0;284;12,26086957;20:00 - 21:00;1,666666667;1,983606557;1,931034483;3,025974026;3;3,011764706;2,305555556
e1610b11e6cf188d78be7f558db8;6,23337E+63;6,26665E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,345454545;0;0;0,654545455;0;130;6,67032967; 0:00 -  1:00;6,67032967;6,67032967;;;;;
e1711b7bf566ba0dea535c4e4a77;6,56266E+63;3,43131E+63;6,13965E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,013677012;0,037348764;0;0,948974224;0;414;21,2173913;12:00 - 13:00;2,77027027;1,432432432;2,294117647;3,678571429;7,604395604;5,04494382;3,708860759
e19050b136bbb2be76517dafd1d4;6,16436E+63;6,66239E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,035230352;0,043360434;0;0,921409214;0;99;2,855421687;19:00 - 20:00;1,285714286;;1,090909091;1,171428571;1,375;1,586956522;1,184210526
e1bf52053b76abd484f76bc0b24b;3,13037E+63;3,73638E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;1;0;0;0;0;0;0;60;1,557377049;17:00 - 18:00;2;;1,222222222;1;1,166666667;1,217391304;1,066666667
e1ec4715d925b9e11dbcfcd63c9c;3,63734E+63;6,33932E+63;3,13035E+63;4782201;Comércio varejista de calçados;0;;0;0;0;0;0;398;6,036585366;19:00 - 20:00;1,933333333;;;1,903225806;2,492307692;2,863636364;2,65625
e1f1809f39e5025e5059587af1f8;3,13037E+63;3,73736E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;59;1,571428571;11:00 - 12:00;1,25;;1,166666667;1,166666667;1,047619048;1,090909091;1,076923077
e24df37cf2c8c552db7ae20b0d17;6,33433E+63;3,63334E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,000330491;0;0;0;0;0,999669509;0;353;18,14130435;17:00 - 18:00;1,96969697;1,238095238;2,211267606;4,098901099;4,269662921;5,206521739;3,060240964
e2a03f0a7b6c64b71a5ed52cb728;3,63432E+63;6,63466E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;769;11,36666667;16:00 - 17:00;2,115384615;;;1,933333333;4,392857143;4,5;3,483333333
e2b7cd8f6e06d448ffcbc10294eb;3,03233E+63;3,43032E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,002062387;0,024490848;0;0,973446765;0;83;5,879120879;16:00 - 17:00;1,333333333;;1,35;2,075757576;1,985915493;1,888888889;1,488888889
e32bbcb0b40c1a2d826a85345aaf;6,56235E+63;3,26439E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0;0;0;1;0;84;15,52747253; 0:00 -  1:00;15,52747253;15,52747253;;;;;
e344918519d745c749fcedfa952d;3,13033E+63;3,63931E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,074074074;0;0,518518519;0,407407407;0;0;0;61;1,546875; 6:00 -  7:00;2;1;1,222222222;1;1;1,259259259;1
e36a0b68ed3e16e130c99e244eb1;3,03967E+63;6,33562E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;107;2,246153846;16:00 - 17:00;1,571428571;1;;1;1,193548387;1,725;1,28
e3d8ea59ba8ee4cace957fd6d7af;3,86132E+63;6,36335E+63;3,13035E+63;4782201;Comércio varejista de calçados;0;;0;0;0;0;0;870;13,26966292;17:00 - 18:00;2,350877193;;;1,923076923;4,686046512;5,858823529;2,808219178
e3ecdc1772b985b4fb442b66405e;3,06632E+63;3,03234E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,470319635;0,529680365;0;0;0;152;7,875; 0:00 -  1:00;7,875;7,875;;;;;
e41b0a55931375500c9312dbc332;3,46639E+63;3,86664E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;465;7,642857143;22:00 - 23:00;2,3125;1;1;1,666666667;3,256410256;3,539473684;3,948275862
e4722776f42eca27cfc8d26111d7;3,76135E+63;3,63535E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,166666667;0;0,416666667;0,416666667;0;0;0;24;1,35483871; 1:00 -  2:00;1,2;1,142857143;1;1;1,111111111;1,090909091;1
e4d5b15d75bb012752b211f51357;3,06332E+63;3,43134E+63;3,13035E+63;4755501;Comércio varejista de tecidos;0;;0;0;0;0;0;10;1,352941176; 9:00 - 10:00;1,333333333;;;1,117647059;1;1,1;
e55d207a8cf3b73f31d3ffa5d0db;3,43035E+63;3,56233E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;0;;;;;;;;;
e55d53ed9e1fe0d1360d3b58ac71;6,46262E+63;3,43638E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;20;27,92391304;12:00 - 13:00;3,655172414;1,78125;2,38961039;6,326086957;7,684782609;6,811111111;4,733333333
e562932888546cad318a6380c1cc;3,26663E+63;3,53066E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,001054991;0;0,000131874;0,048793354;0;0,950019781;0;42;24,82926829;17:00 - 18:00;2,410714286;1,88;3;5,6625;5,974683544;6,493670886;4,17721519
e56d8e60113482f934879eb0380a;6,43838E+63;6,23065E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,194291987;0,805708013;0;0;0;165;7,090909091; 0:00 -  1:00;7,090909091;7,090909091;;;;;
e57bb56da41f973252434a12f92d;3,43034E+63;6,46462E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,410148379;0,581791537;0;0,008060084;0;167;9,494382022; 0:00 -  1:00;9,494382022;9,494382022;;;;;
e580850f5b0b4e6a1ce8df29d94e;3,46133E+63;3,16532E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,260794473;0,739205527;0;0;0;280;11,08791209; 0:00 -  1:00;11,08791209;11,08791209;;;;;
e5e1fab9f2379a59a136f39697a2;3,83167E+63;3,33232E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;538;8,068181818;16:00 - 17:00;1,770833333;;;1,868421053;3,315789474;3,43902439;2,058823529
e5ee675f669e310e8fb5278e8e42;6,13866E+63;6,46337E+63;3,13035E+63;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;0;;0;0;0;0;0;1;1;20:00 - 21:00;1;;;1;1;;1
e607effad13a86ba3c6081ef6a4e;3,53365E+63;;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;36;1,465116279;11:00 - 12:00;1,25;1;1;1,090909091;1,25;1,181818182;1
e609df4142d946fdcc2e80aac22c;6,3313E+63;6,16364E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;14;1,35;23:00 - 24:00;1;1;1;1,166666667;1;1;1,1
e64593a79c887c12232a257e91b2;3,43635E+63;6,63836E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;;0;;;0;;0;50;5,172413793; 0:00 -  1:00;5,172413793;5,172413793;;;;;
e657d75d21e7bc6f9744e2ff801a;3,8393E+63;3,26133E+63;3,13035E+63;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;0;;0;0;0;0;0;196;7,743589744;17:00 - 18:00;1,872340426;1;;2,01754386;2,84;4,140625;1,428571429
e6a9966811dd948873e26325b2f6;3,43167E+63;3,33934E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0;0;0;1;0;126;5,258823529; 0:00 -  1:00;5,258823529;5,258823529;;;;;
e6ac4d450848c3f0d7b193b77539;6,1634E+63;3,76235E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,004;0,006823529;0;0,989176471;0;188;8,402173913;21:00 - 22:00;1,434782609;1,655737705;1,754385965;2,043478261;2,017241379;1,985915493;2,084337349
e6c12d0a01dd6e1843795d270e0f;3,33635E+63;6,53931E+63;3,13035E+63;4755502;Comercio varejista de artigos de armarinho;0;;0;0;0;0;0;330;6; 0:00 -  1:00;1,714285714;1,714285714;;1,206896552;2,970149254;2,126760563;1,981481481
e6e5285a1e842a37d7e8cdb5bc6f;3,73234E+63;3,93732E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;300;4,852272727;15:00 - 16:00;1,529411765;1;1;1,290322581;2,383561644;2,485294118;1,272727273
e6ff77483a92c6953512a7cdcb46;3,3393E+63;3,13362E+63;3,13035E+63;4782201;Comércio varejista de calçados;0;;0;0;0;0;0;0;;;;;;;;;
e72af84b8df574a54d58dd00e287;3,13033E+63;6,66137E+63;3,13035E+63;4759801;Comércio varejista de artigos de tapeçaria, cortinas e persianas;0;;0;0;0;0;0;84;2,192982456;18:00 - 19:00;1,375;;;1,269230769;1,435897436;1,5;
e75ffa7e4f00cf46e728c737ea6b;3,26631E+63;6,33934E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;1;0;0;0;0;240;13,97826087;18:00 - 19:00;2,049180328;;1,590909091;3,776470588;4,091954023;4,166666667;2,603174603
e787666b5c7da524569611a8a524;3,5634E+63;3,66136E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0;0;0;1;0;51;5,784090909; 0:00 -  1:00;5,784090909;5,784090909;;;;;
e78f79b8cd8843994373b3e396f0;6,23564E+63;3,83737E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;1;0;0;0;0;0;704;9,513157895;17:00 - 18:00;2,233333333;;;3,056603774;3,913043478;4,333333333;3,666666667
e7dd05dedafc563ad1939c5c1c58;3,53839E+63;3,66136E+63;3,13035E+63;4761003;Comércio varejista de artigos de papelaria;0;;0;0;0;0;0;1244;20,18181818;12:00 - 13:00;3,492753623;;;4,155844156;9,454545455;7,518072289;
e7f2ac672e272c80bd614303a7f1;6,53633E+63;3,76165E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,558695652;0,441304348;0;0;0;3;6,380434783;11:00 - 12:00;1,363636364;1,111111111;1,807017544;1,84375;1,885714286;1,871428571;1,406779661
e807884d528a0a746a2def9968f6;3,83234E+63;3,26334E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,540148148;0,459851852;0;0;0;232;12,75555556; 0:00 -  1:00;12,75555556;12,75555556;;;;;
e830dba42ed78df1e30415e4245a;3,96632E+63;3,73039E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;637;9,806818182;12:00 - 13:00;1,971428571;;;2,219512195;3,9125;4,38961039;2,326923077
e84f2974c270b3fff8307479d354;6,66164E+63;6,23331E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,09971436;0,121267203;0;0,779018437;0;211;6,22826087;22:00 - 23:00;1,5;;1,208333333;1,884057971;2,17721519;2,44;1,311111111
e85aedbd1ab3113dfc707355e1ac;6,13762E+63;6,26331E+63;3,13035E+63;4782201;Comércio varejista de calçados;0;;0;0;0;0;0;542;10,30681818;21:00 - 22:00;2,285714286;1;;1,8;3,571428571;4,986842105;3,508196721
e88b980f8932e4ec74c648a7993b;3,63932E+63;6,33162E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0;0;0;1;0;59;6,152941176; 0:00 -  1:00;6,152941176;6,152941176;;;;;
e8a0c407654f3025babab3f37859;6,23133E+63;6,56132E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,3152019;0,6847981;0;0;0;262;21,54411765; 0:00 -  1:00;21,54411765;21,54411765;;;;;
e8b3327e0a2a96892cfb89e7476c;3,23934E+63;3,53462E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0,316953762;0,683046238;0;0;0;263;7,688888889; 0:00 -  1:00;7,688888889;7,688888889;;;;;
e8bd5eacbb46e512b1c9681fd24b;6,43531E+63;3,73839E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,182432432;0,817567568;0;0;0;45;3,931034483; 0:00 -  1:00;3,931034483;3,931034483;;;;;
e8bef94355cdb6e46529f337c15f;6,33334E+63;3,16338E+63;3,13035E+63;9602502;Atividades de estética e outros serviços de cuidados com a beleza;0;;0;0;0;0;0;0;;;;;;;;;
e902934a84d319d1940d2321a806;6,63537E+63;3,96164E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0,318683929;0,681316071;0;0;0;257;10,24175824; 0:00 -  1:00;10,24175824;10,24175824;;;;;
e914c5c2cf5f7e1c90b52ba654c7;3,53564E+63;3,03736E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;;0;;;0;;0;0;;;;;;;;;
e91b679a0c75ecc118a940738d22;3,86665E+63;6,1643E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,215498938;0,784501062;0;0;0;185;6,573033708; 0:00 -  1:00;6,573033708;6,573033708;;;;;
e92e85f1e5ac80882ac09c7d33f4;3,76232E+63;3,43737E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;705;9,67032967;17:00 - 18:00;2,145833333;;;1,75;3,276315789;4,686046512;2,287878788
e94b98634711b55268c0035c5d50;3,53337E+63;6,2624E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;511;9,460674157;12:00 - 13:00;2,5;1;;2,387096774;3,551282051;4,081395349;2,355932203
e97ac013a38ef098b0cc281a617d;3,86463E+63;3,63035E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,753926702;0,246073298;0;0;0;68;2,55952381;17:00 - 18:00;1,2;;1;1,323529412;1,35;1,423076923;1,111111111
e99f29805a8e7199a9e8a119ba07;6,23334E+63;6,63334E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,413436693;0,586563307;0;0;0;200;9,725274725; 0:00 -  1:00;9,725274725;9,725274725;;;;;
e9b0c4c56334bc0e632abc9d9fd7;6,53265E+63;6,23536E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;526;15,29166667;17:00 - 18:00;2,480769231;1;;4,492957746;6,757142857;5,368421053;
e9b8f2a905ae38846dc2e0ddd84f;6,46236E+63;3,96136E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,424227563;0,575772437;0;0;0;216;11,03296703; 0:00 -  1:00;11,03296703;11,03296703;;;;;
e9d24eee087d2c2065863eb47bd4;6,16167E+63;6,63165E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,131552419;0,862399194;0;0,006048387;0;241;11,84782609;11:00 - 12:00;2,75;2,519480519;1,709677419;2,803571429;2,74025974;2,684210526;2,725
e9d835dc5c3a77bd9dbc83760574;3,13866E+63;6,26664E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,233333333;0,766666667;0;0;0;73;6,337209302; 0:00 -  1:00;6,337209302;6,337209302;;;;;
e9e9f72b92c3450136beb2a283b6;3,23636E+63;6,33162E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;735;10,3258427;16:00 - 17:00;2,056603774;;;1,75;4,0375;4,728395062;2,385964912
e9f8c9d388cdf6b79cab09fe2fe0;3,43832E+63;6,23039E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;583;8,688888889;16:00 - 17:00;1,72;;;1,76744186;3,430232558;3,494117647;2,072727273
ea117ec1c7fea4ab3d31adfdb381;6,46166E+63;3,1353E+63;3,13035E+63;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;0;;0;0;0;0;0;36;1,225806452;20:00 - 21:00;1;1;;1;1,058823529;1;1
ea46ad6106a4cc90958a62730f50;3,53864E+63;3,53561E+63;3,13035E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;;0;0;0;0;0;502;22,27173913; 8:00 -  9:00;2,485294118;;2,949367089;6,347826087;5,065934066;5,25;3,388235294
ea76e84f79e19912889e69fe1823;3,03263E+63;6,63431E+63;3,13035E+63;4782201;Comércio varejista de calçados;0;;0;0;0;0;0;504;9,448275862; 8:00 -  9:00;3;;;2,428571429;3,53030303;3,865853659;3,344262295
ea9ef24aba0abd9e4fc8b39bbfb9;6,13531E+63;3,06363E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0;0,711911357;0;0,288088643;0;98;5,056818182; 0:00 -  1:00;5,056818182;5,056818182;;;;;
eafbe95380cf5d1bd8f1fa2be78a;3,83233E+63;3,43133E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,345727078;0,654272922;0;0;0;188;11,37777778; 0:00 -  1:00;11,37777778;11,37777778;;;;;
eafc6d83c909b85551aec8778f58;3,63864E+63;6,56561E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;1;0;0;0;0;0;;;;;;;;;
eb3c9bde2bfae79c0ad4382f9bb6;3,73863E+63;3,83931E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,089552239;0,910447761;0;0;0;64;4,8; 0:00 -  1:00;4,8;4,8;;;;;
eb4610b93629412e1e1e4fb01190;3,43033E+63;6,33366E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,256679389;0,743320611;0;0;0;45;3,708860759; 0:00 -  1:00;3,708860759;3,708860759;;;;;
eb62f003f95fbeec4d9b5e38146c;3,93533E+63;6,63233E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,352480418;0;0;0,647519582;0;166;5,164705882; 0:00 -  1:00;5,164705882;5,164705882;;;;;
ebd7dca9e3ec23296789dfdaff84;3,73035E+63;3,73965E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;224;10,97826087; 6:00 -  7:00;1,555555556;1,660377358;1,93442623;2,789473684;2,367088608;2,87804878;2,315068493
ec5a4c8b4c237990da33f065d95c;6,46333E+63;6,63934E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,205047319;0,794952681;0;0;0;55;4,105882353; 0:00 -  1:00;4,105882353;4,105882353;;;;;
ec5d4c7a23abbcc30792a924d0c1;6,36339E+63;6,66234E+63;3,13234E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0,033707865;0;0,033707865;0,865168539;0;0,06741573;0;70;6,464788732; 0:00 -  1:00;6,464788732;6,464788732;;;;;
ec930d3b1ff8780da09eaac38d15;3,53839E+63;6,36131E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,32453395;0,67546605;0;0;0;247;13,02222222; 0:00 -  1:00;13,02222222;13,02222222;;;;;
ece96b0682cda68a182494e0cf9d;3,43764E+63;6,23536E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;175;4,75;19:00 - 20:00;1,785714286;;;1,25;2,892307692;1,982758621;1,125
ed3797cf1e709c8bbfddc2494ba0;3,86435E+63;3,83733E+63;3,13035E+63;4763601;Comércio varejista de brinquedos e artigos recreativos;0;;0;0;0;0;0;654;10,43421053;11:00 - 12:00;2,761904762;;;3,983333333;4,814285714;3,359375;1
ed5563d567aeec750adfe317f0d1;3,5634E+63;3,03064E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0;0;0;1;0;49;4,662921348; 0:00 -  1:00;4,662921348;4,662921348;;;;;
